File No.,ID
50315,034034400
50316,011031220
50317,322032450
50318,312003400
50319,131002350
50320,413003110
50321,014014140
50322,134032040
50323,231001400
50324,404033150
50325,102000010
50326,041003300
50327,320011110
50328,331012100
50329,024043420
50330,430024430
50331,433001120
50332,300022150
50333,312031230
50334,114003100
50335,344000110
50336,101010030
50337,120012010
50338,232041150
50339,232002140
50340,234034050
50341,200002040
50342,144040130
50343,413041220
50344,343043320
50345,101003400
50346,310021140
50347,442044250
50348,113031020
50349,111040240
50350,121002210
50351,130001140
50352,340022110
50353,331003040
50354,133012020
50355,202030450
50356,004014010
50357,243034330
50358,334021230
50359,322010450
50360,344023210
50361,231030220
50362,403030320
50363,233000150
50364,340044230
50365,123003220
50366,201043400
50367,113042440
50368,000020420
50369,033031120
50370,303044110
50371,334011020
50372,240041400
50373,033023210
50374,313024150
50375,032003350
50376,033043050
50377,022040430
50378,421020150
50379,313002140
50380,322001410
50381,041040110
50382,033014010
50383,121030330
50384,233003420
50385,223043410
50386,242031230
50387,041023010
50388,102000050
50389,102014330
50390,131032040
50391,100014430
50392,213031020
50393,332031420
50394,113032220
50395,000034210
50396,430041100
50397,024004230
50398,134041110
50399,022022310
50400,014000340
50401,004031010
50402,342040130
50403,121003020
50404,223010320
50405,424010220
50406,401023230
50407,342042420
50408,020034340
50409,403022100
50410,304000220
50411,312044030
50412,434033020
50413,313010450
50414,143020220
50415,420020200
50416,120024300
50417,211010040
50418,313033420
50419,122021230
50420,224010030
50421,400043000
50422,001012420
50423,011011130
50424,234020300
50425,103012450
50426,100034300
50427,413031300
50428,011041350
50429,033040040
50430,404044400
50431,022031450
50432,323040200
50433,023031250
50434,210014430
50435,420000450
50436,423040420
50437,240003350
50438,212042440
50439,422032010
50440,021023040
50441,042032010
50442,141032020
50443,121010340
50444,301002140
50445,423024420
50446,141001340
50447,131023200
50448,434032300
50449,140013300
50450,101040450
50451,410033300
50452,342004130
50453,014030030
50454,122020200
50455,111023420
50456,221043020
50457,113012300
50458,300021100
50459,223040440
50460,400013230
50461,230002340
50462,203021130
50463,002041140
50464,231023010
50465,423013430
50466,303040250
50467,201032120
50468,411000130
50469,241000420
50470,021032210
50471,302002010
50472,444021040
50473,024030330
50474,312012450
50475,140010430
50476,433021210
50477,110014330
50478,341033020
50479,440042320
50480,302030450
50481,112021410
50482,403021000
50483,321014340
50484,022033300
50485,411013030
50486,442034050
50487,241002100
50488,432032250
50489,240034210
50490,033003450
50491,223034020
50492,301022230
50493,044011350
50494,103013330
50495,301012020
50496,104003450
50497,313030340
50498,400021130
50499,400023330
50500,321012400
50501,141044240
50502,213040130
50503,021002130
50504,132001230
50505,004021010
50506,013023330
50507,004003410
50508,213044120
50509,144040230
50510,142010030
50511,020013140
50512,433041400
50513,220001130
50514,330033000
50515,302033240
50516,130042220
50517,120040020
50518,133020400
50519,114031440
50520,221003250
50521,412033420
50522,404002230
50523,200023450
50524,113031340
50525,132000440
50526,034041120
50527,422023120
50528,244042400
50529,002010230
50530,231034340
50531,110000010
50532,042001050
50533,241012030
50534,333010200
50535,132021050
50536,422014310
50537,304033010
50538,113034200
50539,043034430
50540,344013420
50541,400042300
50542,340002130
50543,300001220
50544,330022310
50545,142031100
50546,204030010
50547,401002150
50548,003033220
50549,140024340
50550,212040350
50551,300003250
50552,233041100
50553,323023200
50554,421024040
50555,320021310
50556,320012210
50557,124041350
50558,224033250
50559,311041310
50560,031003450
50561,132040430
50562,203041350
50563,422043130
50564,404010110
50565,430004110
50566,414043320
50567,031002420
50568,233034420
50569,111011030
50570,001034340
50571,410044130
50572,220020250
50573,144024130
50574,020032450
50575,402022040
50576,201012030
50577,023011300
50578,211010000
50579,214022040
50580,334021410
50581,030024000
50582,224010010
50583,214041240
50584,404041050
50585,111042420
50586,030013330
50587,331032200
50588,042013200
50589,411044010
50590,430001050
50591,343031450
50592,432001340
50593,404003410
50594,421020140
50595,212013040
50596,134042210
50597,014003400
50598,224032410
50599,234012010
50600,344022450
50601,322004000
50602,432023110
50603,432014130
50604,444040310
50605,020011110
50606,400014110
50607,222021140
50608,024000350
50609,120013410
50610,044031210
50611,022012000
50612,442012030
50613,103022030
50614,040011120
50615,211021250
50616,030044010
50617,402002420
50618,224021140
50619,313010110
50620,020031250
50621,034021150
50622,320013040
50623,103011440
50624,322021200
50625,010040410
50626,412041230
50627,421043310
50628,334040250
50629,330011120
50630,443044320
50631,400032420
50632,312024030
50633,341003210
50634,004040350
50635,434023130
50636,034040100
50637,021040240
50638,130012150
50639,231043000
50640,403001440
50641,422033030
50642,334034430
50643,012003420
50644,304033330
50645,322024340
50646,011022430
50647,342001040
50648,101023050
50649,000010300
50650,030024100
50651,413022150
50652,343034230
50653,403014220
50654,224020350
50655,130013450
50656,304014040
50657,133042110
50658,122031400
50659,411044150
50660,311012200
50661,304030250
50662,403030450
50663,204002150
50664,210000310
50665,431032430
50666,014010420
50667,012044120
50668,403040020
50669,010023430
50670,024044040
50671,232000010
50672,203031320
50673,421023120
50674,332043350
50675,012013300
50676,400033040
50677,340041350
50678,104014120
50679,241010040
50680,431001400
50681,323023130
50682,230043330
50683,133024450
50684,242043030
50685,303013000
50686,130001310
50687,340042000
50688,224024320
50689,231043240
50690,421010020
50691,011012040
50692,013002100
50693,404023140
50694,143003310
50695,201044000
50696,102044310
50697,233021240
50698,302041030
50699,141033350
50700,311031100
50701,100040200
50702,144032330
50703,314012310
50704,223030100
50705,130041010
50706,400034230
50707,223041240
50708,332022140
50709,400000100
50710,241022110
50711,320033410
50712,433011420
50713,023042020
50714,031000450
50715,112041200
50716,411000230
50717,210011030
50718,423010110
50719,401032420
50720,204043430
50721,421033200
50722,421030200
50723,441031050
50724,214041200
50725,433030230
50726,232004420
50727,110042020
50728,323043240
50729,340030050
50730,103011400
50731,103032310
50732,041003000
50733,203024210
50734,220030120
50735,302012450
50736,022030230
50737,304010310
50738,043001200
50739,112030140
50740,031030440
50741,243022310
50742,411040320
50743,203043240
50744,212031020
50745,304023220
50746,242023320
50747,423014320
50748,214004300
50749,400000010
50750,044043210
50751,014013440
50752,121044300
50753,422013150
50754,231011210
50755,440020420
50756,440003330
50757,340022210
50758,233011340
50759,241003130
50760,021023420
50761,300034340
50762,431003440
50763,004023440
50764,100040300
50765,221031220
50766,430023200
50767,242032120
50768,413042340
50769,420024430
50770,131004110
50771,341001030
50772,432030210
50773,132001220
50774,143001230
50775,004041350
50776,101030240
50777,021002320
50778,323041240
50779,434012310
50780,400014120
50781,404002000
50782,103030340
50783,403042050
50784,342024400
50785,303020130
50786,042041450
50787,400003250
50788,233022250
50789,021001440
50790,100041130
50791,340040230
50792,431002410
50793,303002220
50794,232002350
50795,132042020
50796,113012240
50797,010024350
50798,222012010
50799,213024000
50800,240043130
50801,433023420
50802,042024210
50803,231004130
50804,021012410
50805,413011340
50806,102024440
50807,203004320
50808,322001230
50809,421031410
50810,111044020
50811,401012200
50812,024000100
50813,111004000
50814,334043420
50815,100044010
50816,241020450
50817,003034020
50818,102034440
50819,442021300
50820,201044450
50821,422023020
50822,332004310
50823,020020350
50824,032043000
50825,102030210
50826,044042250
50827,430000050
50828,444000040
50829,313030430
50830,143023200
50831,043003240
50832,143012100
50833,242023410
50834,312020230
50835,244010210
50836,201041410
50837,012044000
50838,212041100
50839,302043010
50840,334004110
50841,314013310
50842,031002400
50843,312042330
50844,011040210
50845,324022050
50846,422011430
50847,101010240
50848,403034310
50849,122031040
50850,123020110
50851,431004220
50852,300010020
50853,343041300
50854,022001150
50855,332040330
50856,404034250
50857,440022130
50858,144011020
50859,120033040
50860,341024110
50861,240020200
50862,333014240
50863,341032120
50864,333030140
50865,413030420
50866,421024410
50867,421044020
50868,104014110
50869,100033250
50870,203010310
50871,334033400
50872,302000430
50873,024033340
50874,403031300
50875,141021330
50876,012044230
50877,111003420
50878,421004120
50879,240024110
50880,012033310
50881,332040220
50882,021041450
50883,140013210
50884,321042150
50885,110022000
50886,210033240
50887,241041240
50888,440014450
50889,342022320
50890,100042230
50891,342043040
50892,404042250
50893,432000050
50894,134033450
50895,340011420
50896,432022140
50897,241013140
50898,022043420
50899,034011220
50900,431014410
50901,020024130
50902,212013120
50903,112041120
50904,230011350
50905,202003050
50906,330043310
50907,432020020
50908,343012210
50909,311011320
50910,204022110
50911,340042330
50912,334040220
50913,003010410
50914,331000020
50915,111000400
50916,104020250
50917,123043410
50918,201010300
50919,423013440
50920,441024120
50921,134031120
50922,231031450
50923,204043130
50924,440021200
50925,034000300
50926,012011010
50927,232004200
50928,041002350
50929,424042100
50930,103014240
50931,202040240
50932,003011120
50933,421002040
50934,401013200
50935,301042140
50936,021044130
50937,111014200
50938,424003120
50939,200011010
50940,113032450
50941,334011120
50942,113011230
50943,121013040
50944,001014030
50945,030024330
50946,204042320
50947,114002030
50948,412013220
50949,212002100
50950,302040450
50951,123013330
50952,140030400
50953,340012000
50954,242021110
50955,211021110
50956,333031220
50957,043001140
50958,034033410
50959,234003300
50960,303043400
50961,010030330
50962,341000110
50963,234011150
50964,314014110
50965,103030030
50966,000001110
50967,220034050
50968,441022100
50969,112013320
50970,032012040
50971,032041040
50972,130033350
50973,442000030
50974,323014100
50975,323040420
50976,203041020
50977,103010250
50978,133013220
50979,123012240
50980,224022420
50981,010014100
50982,204040410
50983,224043440
50984,042041020
50985,013033040
50986,042031250
50987,440003300
50988,303032140
50989,300011400
50990,020043150
50991,311023330
50992,404000450
50993,244033020
50994,110011100
50995,210044450
50996,442031130
50997,013002030
50998,221002000
50999,112042000
51000,340032210
51001,012030350
51002,423013220
51003,130004310
51004,441001050
51005,104041110
51006,444044250
51007,143010210
51008,114000050
51009,132043110
51010,444013450
51011,304023430
51012,110043010
51013,212034250
51014,011001130
51015,434021140
51016,044022000
51017,400001210
51018,003040140
51019,001032110
51020,343032120
51021,114032000
51022,231012210
51023,213003000
51024,312011020
51025,441000340
51026,222031410
51027,321023050
51028,424031310
51029,232001200
51030,303024250
51031,121010030
51032,221031040
51033,241004040
51034,241033210
51035,214023010
51036,421021140
51037,320024210
51038,120000410
51039,240034310
51040,132030010
51041,313022150
51042,010011030
51043,343011010
51044,430012010
51045,302021410
51046,113040350
51047,401003020
51048,314014330
51049,120004340
51050,410044330
51051,311044240
51052,214014050
51053,344032140
51054,124012150
51055,033003430
51056,214003340
51057,033003220
51058,133024400
51059,222011250
51060,043010130
51061,322002420
51062,302022130
51063,110024240
51064,332002410
51065,344004350
51066,324041240
51067,140004000
51068,403010050
51069,031041250
51070,313013340
51071,334033120
51072,321044230
51073,010000350
51074,201002340
51075,320012100
51076,142032410
51077,031024140
51078,234044140
51079,433011050
51080,442014230
51081,420020410
51082,042033400
51083,142000250
51084,220011340
51085,341030130
51086,200004030
51087,222031220
51088,021004110
51089,232024200
51090,324044110
51091,132010250
51092,324002400
51093,342030010
51094,420042340
51095,120011240
51096,144002300
51097,424031050
51098,300044320
51099,243012120
51100,444000250
51101,022030300
51102,114033210
51103,100000340
51104,133022230
51105,334020240
51106,000030230
51107,031012450
51108,420032200
51109,440004410
51110,013023120
51111,243012320
51112,004012400
51113,141034140
51114,233034100
51115,011003230
51116,033003000
51117,020043000
51118,013011300
51119,311004040
51120,332033310
51121,411042330
51122,203033040
51123,022034140
51124,440043450
51125,220031120
51126,342041200
51127,412031430
51128,304010320
51129,321000230
51130,411022300
51131,414034440
51132,032001250
51133,210033020
51134,312021100
51135,034012030
51136,212014050
51137,422011340
51138,304024230
51139,230012250
51140,203011020
51141,331034000
51142,410023350
51143,202033220
51144,220043020
51145,440012430
51146,342043240
51147,223021410
51148,130044450
51149,101012410
51150,031014400
51151,310043230
51152,413030210
51153,014012150
51154,020034250
51155,211043330
51156,043020130
51157,031032040
51158,340021000
51159,102043050
51160,023012300
51161,002030230
51162,310034010
51163,201034230
51164,321011050
51165,000043240
51166,300014200
51167,242013330
51168,310043210
51169,131003300
51170,012044040
51171,111032110
51172,001011330
51173,021014140
51174,440020010
51175,211011220
51176,204014220
51177,331032000
51178,102020410
51179,004013150
51180,440003230
51181,411002300
51182,403001230
51183,041044310
51184,200031410
51185,004023310
51186,214020340
51187,004044220
51188,432021330
51189,341022340
51190,211021030
51191,042043350
51192,320020140
51193,012034100
51194,002042020
51195,403004310
51196,220001430
51197,434014210
51198,421022100
51199,434022350
51200,122001150
51201,431024240
51202,022014310
51203,432021440
51204,320010120
51205,000001340
51206,414002230
51207,242020330
51208,312000350
51209,340031130
51210,321020100
51211,220031450
51212,133042040
51213,340020240
51214,120033000
51215,421012050
51216,340003110
51217,441010230
51218,141004420
51219,322013130
51220,334040130
51221,324022330
51222,411024100
51223,210014220
51224,141013020
51225,214023400
51226,202013420
51227,233021050
51228,234024020
51229,423013200
51230,434041210
51231,202011220
51232,432030340
51233,413000430
51234,404031350
51235,430003450
51236,100004340
51237,032003000
51238,404042000
51239,143012310
51240,204001000
51241,043022250
51242,441022220
51243,334003400
51244,214020210
51245,212010200
51246,322042020
51247,434034050
51248,441011230
51249,020003330
51250,140024140
51251,111040300
51252,200021100
51253,341013400
51254,022024250
51255,324003300
51256,110034300
51257,121032420
51258,211020110
51259,404040240
51260,342020130
51261,123002420
51262,332032320
51263,443013210
51264,441033120
51265,220010040
51266,013022430
51267,403030340
51268,121022040
51269,221042300
51270,300010200
51271,133043020
51272,031002330
51273,211023020
51274,342032340
51275,420042100
51276,333002010
51277,300004030
51278,011040100
51279,444040320
51280,404014210
51281,342002050
51282,213041000
51283,211022000
51284,221010310
51285,334034030
51286,223001110
51287,033013310
51288,220030210
51289,244041040
51290,012023130
51291,423014210
51292,213043440
51293,443040030
51294,423024200
51295,421004440
51296,403032130
51297,334034150
51298,000032010
51299,404031040
51300,033032040
51301,413013240
51302,404024120
51303,201001100
51304,431013120
51305,214044140
51306,102030010
51307,304003140
51308,311040450
51309,224014140
51310,341030000
51311,102034120
51312,001011450
51313,132022130
51314,131041330
51315,344021100
51316,013003420
51317,213022410
51318,433023020
51319,112012200
51320,120021310
51321,421003140
51322,232033320
51323,120000250
51324,000023230
51325,223001240
51326,141004120
51327,011034120
51328,224013040
51329,300030030
51330,141031240
51331,121023110
51332,031003420
51333,444044100
51334,433044400
51335,441022040
51336,200013110
51337,343031250
51338,301023430
51339,103023350
51340,242014000
51341,303000430
51342,242033130
51343,211001450
51344,000041050
51345,301034140
51346,423013050
51347,344020150
51348,424021210
51349,040003210
51350,203012210
51351,340020210
51352,012043340
51353,404003100
51354,344032220
51355,013044330
51356,141001200
51357,301004400
51358,112014320
51359,343043030
51360,044031050
51361,124001140
51362,331022330
51363,142022400
51364,104001110
51365,123042030
51366,100031050
51367,204044300
51368,121042440
51369,130044240
51370,211042400
51371,212040240
51372,242024310
51373,220020420
51374,232014340
51375,434001140
51376,232003340
51377,324020240
51378,343012440
51379,112024300
51380,420030000
51381,042002000
51382,331033140
51383,320003120
51384,444014230
51385,404001240
51386,244004140
51387,344000020
51388,023003240
51389,430042410
51390,301040330
51391,024014110
51392,021021240
51393,330002440
51394,133003440
51395,023032430
51396,201023030
51397,404012010
51398,033011440
51399,110012100
51400,240034340
51401,431010410
51402,402010450
51403,220011400
51404,210040330
51405,204044150
51406,113024010
51407,011023110
51408,311040050
51409,423004050
51410,321032320
51411,121011050
51412,022022410
51413,301024330
51414,141002320
51415,440024450
51416,203011240
51417,024002440
51418,220034010
51419,120042000
51420,400040320
51421,140020140
51422,204034130
51423,243013430
51424,143001310
51425,300043140
51426,143004110
51427,020002140
51428,311043240
51429,224043200
51430,042043330
51431,214030220
51432,110041030
51433,432042200
51434,223013350
51435,011032040
51436,322041050
51437,323003100
51438,311030330
51439,412023300
51440,302023440
51441,320031430
51442,214023210
51443,000012350
51444,013000210
51445,110020400
51446,421030040
51447,300010410
51448,322013050
51449,211030020
51450,401031440
51451,001010020
51452,022014110
51453,033031340
51454,013040120
51455,131033410
51456,201012350
51457,040031040
51458,130043120
51459,422043420
51460,302032040
51461,040040120
51462,041024010
51463,144034050
51464,001034300
51465,244000000
51466,313010420
51467,214040220
51468,112033150
51469,002040450
51470,100020410
51471,401022300
51472,344040050
51473,433023240
51474,212003020
51475,420003020
51476,200041200
51477,010043300
51478,441033430
51479,412000410
51480,024041250
51481,113012000
51482,042001210
51483,224002050
51484,240030350
51485,020044400
51486,314022050
51487,221033300
51488,323013440
51489,144014040
51490,100043200
51491,333010350
51492,243042410
51493,103004230
51494,043024010
51495,233042010
51496,033013250
51497,132040450
51498,221003220
51499,321031310
51500,102034430
51501,141013200
51502,314043200
51503,140040230
51504,331014340
51505,001021200
51506,101004400
51507,143022100
51508,404004150
51509,220013150
51510,420031230
51511,214003310
51512,323002050
51513,423004000
51514,130002150
51515,340010120
51516,032001010
51517,334032400
51518,133041140
51519,420040310
51520,104003210
51521,134033220
51522,313034140
51523,441042140
51524,241042050
51525,132010110
51526,341003040
51527,220014350
51528,302000410
51529,110022420
51530,323022300
51531,001002400
51532,324030340
51533,014034200
51534,342042020
51535,214003420
51536,021022300
51537,422032120
51538,244004000
51539,000011300
51540,210010240
51541,142021020
51542,412002020
51543,143033130
51544,303004310
51545,020042050
51546,420041310
51547,202012310
51548,211032130
51549,432014230
51550,332043430
51551,410010050
51552,233004410
51553,141033030
51554,240003420
51555,304034430
51556,112004130
51557,343021030
51558,442033220
51559,432020320
51560,444000230
51561,443032100
51562,013043110
51563,313020240
51564,400004110
51565,004021310
51566,333011140
51567,413000440
51568,013044030
51569,223011410
51570,132032130
51571,403023200
51572,031014150
51573,213011210
51574,434041040
51575,001021220
51576,440002130
51577,241013250
51578,140022430
51579,330001450
51580,444042220
51581,240030310
51582,314044250
51583,232001330
51584,341030320
51585,013012200
51586,242034210
51587,303034340
51588,111021030
51589,022044440
51590,000031310
51591,144031440
51592,314021130
51593,123040010
51594,341020440
51595,301034310
51596,243013320
51597,101024030
51598,411023110
51599,003012300
51600,012012400
51601,322002220
51602,114001240
51603,223014240
51604,420000430
51605,333022240
51606,244043050
51607,111032450
51608,233024420
51609,230021300
51610,204013050
51611,040000440
51612,023031020
51613,404031300
51614,130010010
51615,424021400
51616,040040230
51617,041000430
51618,344002340
51619,022032120
51620,104021340
51621,030043440
51622,102003110
51623,102030400
51624,101032200
51625,311043020
51626,431021450
51627,332031330
51628,030010100
51629,123043350
51630,123021000
51631,112000410
51632,414022030
51633,002033030
51634,222000250
51635,124044320
51636,443001250
51637,044031340
51638,402032350
51639,312034210
51640,321001350
51641,343033040
51642,003004010
51643,203022340
51644,111011300
51645,232031430
51646,143000030
51647,232003240
51648,414024130
51649,344042140
51650,214040140
51651,412022030
51652,002024450
51653,333022330
51654,040031110
51655,213001430
51656,012013230
51657,124044010
51658,300004300
51659,413024410
51660,301033050
51661,330001230
51662,240021300
51663,213004310
51664,003034440
51665,034043000
51666,134041420
51667,210030320
51668,244043350
51669,033004420
51670,421031320
51671,310021240
51672,330034330
51673,413014320
51674,001020120
51675,330031130
51676,221010110
51677,113020210
51678,434033200
51679,004013100
51680,103020450
51681,204004100
51682,111014150
51683,221042240
51684,031024250
51685,202002120
51686,101004420
51687,203004330
51688,241034450
51689,320023400
51690,014011200
51691,103013450
51692,030022430
51693,024031430
51694,310031040
51695,332013240
51696,001040000
51697,443001000
51698,230033450
51699,004021240
51700,341011130
51701,211032310
51702,100034420
51703,242034000
51704,311010130
51705,301030130
51706,244001440
51707,443042220
51708,330021420
51709,142011100
51710,330020200
51711,113022340
51712,202021000
51713,223034210
51714,234002320
51715,324004030
51716,143033430
51717,132040200
51718,130033310
51719,020001420
51720,411010210
51721,243012130
51722,114013300
51723,133041230
51724,340013340
51725,133013340
51726,321004100
51727,014002420
51728,122002340
51729,440044200
51730,141011140
51731,134012120
51732,411000240
51733,112011040
51734,324011150
51735,310034350
51736,314003240
51737,304003200
51738,422010020
51739,340004210
51740,421003100
51741,421044100
51742,300020140
51743,330042250
51744,034002220
51745,223034050
51746,311044000
51747,422031300
51748,101044410
51749,114040230
51750,332011110
51751,412011410
51752,404044200
51753,144020410
51754,241003230
51755,132031020
51756,300033230
51757,200034030
51758,112003410
51759,443044430
51760,310031140
51761,413043110
51762,240003430
51763,311040300
51764,244002150
51765,031004220
51766,041011250
51767,200023040
51768,211034000
51769,012043150
51770,410044140
51771,421003420
51772,134024220
51773,223010450
51774,340003450
51775,132003200
51776,402040330
51777,340011040
51778,222030320
51779,120023110
51780,013032430
51781,224011000
51782,441044420
51783,023020450
51784,331012340
51785,032042020
51786,211030040
51787,004012300
51788,302010130
51789,420030240
51790,121024200
51791,233023030
51792,300004150
51793,113041140
51794,410024320
51795,322020030
51796,044042400
51797,033043420
51798,041024440
51799,020042440
51800,431002220
51801,111043120
51802,311020110
51803,424014120
51804,324044150
51805,401001430
51806,212033050
51807,410042350
51808,444043330
51809,132044330
51810,241024130
51811,304000150
51812,423033430
51813,444004000
51814,410010320
51815,433043040
51816,224024050
51817,423020100
51818,100040040
51819,422040220
51820,011043030
51821,240001050
51822,033041430
51823,111030410
51824,323013120
51825,010043100
51826,310031420
51827,024021430
51828,211033450
51829,431024420
51830,202041330
51831,211042300
51832,243022410
51833,440030010
51834,440011200
51835,330043110
51836,312011430
51837,313020320
51838,114021120
51839,014041330
51840,410001250
51841,130044120
51842,132031220
51843,223024020
51844,042023210
51845,114002100
51846,122012220
51847,444044450
51848,043013100
51849,213022040
51850,043004240
51851,042032310
51852,002023310
51853,341001240
51854,210020240
51855,230040030
51856,411041420
51857,340031120
51858,244040350
51859,444020120
51860,412032150
51861,202031040
51862,413031450
51863,031010020
51864,224024300
51865,432002150
51866,304012420
51867,111023030
51868,101020430
51869,042014210
51870,213014120
51871,022044020
51872,324024030
51873,141012410
51874,030000050
51875,402044420
51876,433013210
51877,242034420
51878,142023120
51879,234000120
51880,334043310
51881,100013320
51882,042020210
51883,233024450
51884,121034450
51885,140011350
51886,432020410
51887,043031120
51888,440002150
51889,030014340
51890,442000000
51891,144021020
51892,203013000
51893,122013430
51894,321000400
51895,110012220
51896,003010220
51897,043002420
51898,331014120
51899,044003250
51900,401042100
51901,422021210
51902,044022020
51903,322014040
51904,314024030
51905,312014000
51906,241042040
51907,102021450
51908,103033050
51909,201003410
51910,104000120
51911,124011010
51912,340044040
51913,221012110
51914,111043210
51915,010004250
51916,020000140
51917,223024120
51918,222043440
51919,301043100
51920,321033440
51921,243011010
51922,322003310
51923,003003040
51924,411014310
51925,230044200
51926,234020100
51927,102044340
51928,122001300
51929,441010120
51930,031042430
51931,102034040
51932,234042120
51933,000033100
51934,423030150
51935,302024250
51936,114040050
51937,300004440
51938,120044150
51939,013031340
51940,332002400
51941,413033130
51942,100004150
51943,314013430
51944,104003040
51945,134012340
51946,211020150
51947,421040200
51948,400003300
51949,230013320
51950,024022320
51951,330003310
51952,033024120
51953,003042140
51954,322011210
51955,400004400
51956,104034220
51957,012000010
51958,014012110
51959,044003420
51960,324041310
51961,033030430
51962,034030430
51963,130012020
51964,034022210
51965,034012050
51966,104032230
51967,433003400
51968,032010210
51969,300014110
51970,420011400
51971,443030220
51972,103030230
51973,231021250
51974,410023450
51975,022044110
51976,233034150
51977,001001450
51978,104031350
51979,210024100
51980,432031010
51981,222031400
51982,131003350
51983,120001050
51984,032000020
51985,234024300
51986,110023230
51987,230040330
51988,401043220
51989,113043110
51990,402022320
51991,104033000
51992,331022030
51993,313013440
51994,321003310
51995,313000020
51996,340001450
51997,133020340
51998,004004250
51999,304032020
52000,201041150
52001,112021150
52002,310010420
52003,200032130
52004,110044030
52005,300023310
52006,422032110
52007,421031310
52008,403032320
52009,020031310
52010,023010320
52011,243011050
52012,324012110
52013,322042130
52014,014001230
52015,324003050
52016,042000000
52017,212000210
52018,314013110
52019,442021030
52020,020014310
52021,112040400
52022,431040330
52023,422020020
52024,000014020
52025,024001110
52026,031010000
52027,342040030
52028,224023100
52029,030023240
52030,014033120
52031,432014200
52032,233010310
52033,120014010
52034,222022050
52035,324013400
52036,204011440
52037,231001340
52038,411033410
52039,043041030
52040,013003110
52041,100041200
52042,101021030
52043,432023330
52044,443032030
52045,204003210
52046,320030330
52047,404003140
52048,323021250
52049,022003330
52050,432033130
52051,302044330
52052,321024140
52053,114004450
52054,433014110
52055,131042150
52056,230012030
52057,142043300
52058,401024000
52059,014030110
52060,214001300
52061,341011050
52062,112001420
52063,024021020
52064,312043440
52065,401004050
52066,410034000
52067,200010250
52068,434042010
52069,302001000
52070,120010130
52071,011011200
52072,122043310
52073,312003440
52074,131004420
52075,044042440
52076,303004330
52077,204034040
52078,333034110
52079,111021010
52080,113004320
52081,114003030
52082,402011450
52083,320014420
52084,404041020
52085,044043130
52086,033040420
52087,100021320
52088,303002200
52089,004040100
52090,243034350
52091,131023030
52092,030010010
52093,213041320
52094,412024400
52095,130003050
52096,204010410
52097,144040410
52098,031034000
52099,101023430
52100,312020200
52101,104022410
52102,120031140
52103,034014250
52104,414011340
52105,021013340
52106,230032220
52107,302002350
52108,402034450
52109,222000220
52110,102022000
52111,013003310
52112,121023250
52113,141010250
52114,334020120
52115,330020250
52116,322013310
52117,312023100
52118,334031310
52119,012040340
52120,414032040
52121,024013250
52122,024033250
52123,321024300
52124,311022030
52125,123034200
52126,314023240
52127,403043450
52128,100020150
52129,044030210
52130,131040400
52131,243011030
52132,233004300
52133,313001140
52134,220033110
52135,030042120
52136,202011000
52137,230004140
52138,400003030
52139,013024350
52140,324012140
52141,033033020
52142,401003330
52143,110030150
52144,414010400
52145,123010230
52146,233040400
52147,403002140
52148,221023230
52149,004044040
52150,211014350
52151,233022010
52152,240020350
52153,110002000
52154,033044230
52155,012001010
52156,112024200
52157,432022240
52158,032010100
52159,012033220
52160,101012140
52161,122030330
52162,423033130
52163,034014120
52164,322042410
52165,332024240
52166,432024130
52167,034044300
52168,140032300
52169,313014050
52170,031031240
52171,412000030
52172,211044000
52173,314031010
52174,100034040
52175,012001430
52176,213033300
52177,031020300
52178,344043010
52179,143042150
52180,031002340
52181,312010120
52182,040030230
52183,443004230
52184,320020350
52185,324004310
52186,432020420
52187,012024000
52188,321024200
52189,443014330
52190,210021100
52191,430042400
52192,132001020
52193,340042130
52194,421040430
52195,234012050
52196,001042350
52197,303030220
52198,443003350
52199,222043120
52200,310013140
52201,234011310
52202,344032020
52203,330021310
52204,123043400
52205,223043240
52206,312001130
52207,233022110
52208,320010030
52209,114020040
52210,012040310
52211,101010040
52212,202034420
52213,213001410
52214,344011110
52215,302004330
52216,102032110
52217,304020230
52218,330012010
52219,113020050
52220,200043440
52221,443002340
52222,441040220
52223,033002220
52224,144020220
52225,101021400
52226,420030100
52227,232041420
52228,132003250
52229,313031410
52230,412020010
52231,302042220
52232,344042120
52233,030033110
52234,132032320
52235,023011050
52236,430023330
52237,130023240
52238,342042350
52239,333013430
52240,410042200
52241,340033430
52242,223034000
52243,331044340
52244,324011140
52245,404001300
52246,133014320
52247,314041330
52248,342044310
52249,103041340
52250,333000420
52251,004014420
52252,140022110
52253,402022340
52254,134031100
52255,014001010
52256,143012230
52257,413034430
52258,414034430
52259,110002030
52260,200023020
52261,102022040
52262,240000220
52263,202002110
52264,000013050
52265,224004000
52266,234032110
52267,320013300
52268,040031030
52269,033010320
52270,022033220
52271,211022010
52272,243042230
52273,311021130
52274,414000450
52275,114030150
52276,040044210
52277,011024350
52278,434002020
52279,142014340
52280,334030400
52281,441044020
52282,430004010
52283,333034430
52284,102022230
52285,423041130
52286,244032440
52287,424010030
52288,210032020
52289,413033030
52290,432012130
52291,401040010
52292,400020050
52293,312034130
52294,444000210
52295,223023300
52296,401010350
52297,222044140
52298,300033150
52299,314024140
52300,423014450
52301,123002020
52302,231034140
52303,022003420
52304,340042410
52305,001034240
52306,202010330
52307,332022450
52308,310022240
52309,310010430
52310,434032100
52311,110004100
52312,224024040
52313,430043440
